GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_treatment_protocol_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Illumina TruSeq adaptor sequences were trimmed using cutadapt in paired-end mode (non-default parameters,Reads were aligned to hg19 using bowtie (version 0.12.8; non-default parameters,peaks were called using MACS28 (non-default parameters,Genome_build,BioSample,SRA,disease,germ layer
GSE134744,H3K27ac_K562-1,GSM3965525,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,bone marrow,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965525_H3K27ac_K562-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965525/suppl/GSM3965525_H3K27ac_K562-1.bw,H3K27ac_K562-1,944497768,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345777,https://www.ncbi.nlm.nih.gov/sra?term,chronic myelogenous leukemia,Mesoderm
GSE134744,H3K27ac_K562-2,GSM3965526,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,bone marrow,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965526_H3K27ac_K562-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965526/suppl/GSM3965526_H3K27ac_K562-2.bw,H3K27ac_K562-2,814533881,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345776,https://www.ncbi.nlm.nih.gov/sra?term,chronic myelogenous leukemia,Mesoderm
GSE134744,H3K27ac_KU19-1,GSM3965527,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,urinary bladder transitional cell,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965527_H3K27ac_KU19-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965527/suppl/GSM3965527_H3K27ac_KU19-1.bw,H3K27ac_KU19-1,1502771992,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345775,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm
GSE134744,H3K27ac_KU19-2,GSM3965528,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,urinary bladder transitional cell,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965528_H3K27ac_KU19-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965528/suppl/GSM3965528_H3K27ac_KU19-2.bw,H3K27ac_KU19-2,1542513370,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345774,https://www.ncbi.nlm.nih.gov/sra?term,carcinoma,Endoderm
GSE134744,H3K27ac_LX-1,GSM3965529,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,Liver cell,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965529_H3K27ac_LX-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965529/suppl/GSM3965529_H3K27ac_LX-1.bw,H3K27ac_LX-1,1578484654,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345773,https://www.ncbi.nlm.nih.gov/sra?term,normal,Endoderm
GSE134744,H3K27ac_LX-2,GSM3965530,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,Liver cell,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965530_H3K27ac_LX-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965530/suppl/GSM3965530_H3K27ac_LX-2.bw,H3K27ac_LX-2,1456376276,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345782,https://www.ncbi.nlm.nih.gov/sra?term,normal,Endoderm
GSE134744,H3K27ac_MSFIB-1,GSM3965531,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,skin; fibroblast,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965531_H3K27ac_MSFIB-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965531/suppl/GSM3965531_H3K27ac_MSFIB-1.bw,H3K27ac_MSFIB-1,1235409684,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345781,https://www.ncbi.nlm.nih.gov/sra?term,normal,Mesoderm
GSE134744,H3K27ac_MSFIB-2,GSM3965532,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,skin; fibroblast,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965532_H3K27ac_MSFIB-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965532/suppl/GSM3965532_H3K27ac_MSFIB-2.bw,H3K27ac_MSFIB-2,1503806088,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345780,https://www.ncbi.nlm.nih.gov/sra?term,normal,Mesoderm
GSE134744,H3K27ac_MSIPS-1,GSM3965533,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,iPS Line,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965533_H3K27ac_MSIPS-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965533/suppl/GSM3965533_H3K27ac_MSIPS-1.bw,H3K27ac_MSIPS-1,1658526073,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345779,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive
GSE134744,H3K27ac_MSIPS-2,GSM3965534,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,iPS Line,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965534_H3K27ac_MSIPS-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965534/suppl/GSM3965534_H3K27ac_MSIPS-2.bw,H3K27ac_MSIPS-2,1582375315,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345778,https://www.ncbi.nlm.nih.gov/sra?term,normal,Primitive
GSE134744,H3K27ac_MSLCL-1,GSM3965535,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,B cell; lymphoblastoid,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965535_H3K27ac_MSLCL-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965535/suppl/GSM3965535_H3K27ac_MSLCL-1.bw,H3K27ac_MSLCL-1,1207286238,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345815,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with EBV,Mesoderm
GSE134744,H3K27ac_MSLCL-2,GSM3965536,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,B cell; lymphoblastoid,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965536_H3K27ac_MSLCL-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965536/suppl/GSM3965536_H3K27ac_MSLCL-2.bw,H3K27ac_MSLCL-2,1492739836,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345814,https://www.ncbi.nlm.nih.gov/sra?term,Immortalized with EBV,Mesoderm
GSE134744,H3K27ac_NCI-H1437-1,GSM3965537,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,lung; metastatic site to pleural effusion,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965537_H3K27ac_NCI-H1437-1.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965537/suppl/GSM3965537_H3K27ac_NCI-H1437-1.bw,H3K27ac_NCI-H1437-1,1296529035,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345813,https://www.ncbi.nlm.nih.gov/sra?term,adenocarcinoma; non-small cell lung cancer,Endoderm
GSE134744,H3K27ac_NCI-H1437-2,GSM3965538,Public on Jul 23 2020,Jul 23 2019,Jul 23 2020,SRA,1,lung; metastatic site to pleural effusion,Homo sapiens,9606,Cells were crosslinked with formaldehyde at a final concentration of 1% for 10 minutes at room temperature. The reaction was quenched with Glycine at a final concentration of 125mM,All cell lines were cultured following the manufacturer’s recommendations,genomic DNA,"Nuclear lysates were sonicated using a Branson 250 Sonifier (power setting 2, 100% duty cycle for 7 x 30-s intervals). Clarified lysates corresponding to 20 million cells were treated with 1-5ug of antibody against H3K27ac [Abcam #4729]) coupled to Protein G Dynabeads (Life Technologies #10003D, New York). The protein-DNA complexes were washed with RIPA buffer and eluted in 1% SDS TE at 65 °C, ChIP DNA sequencing libraries were generated according to Illumina DNA  TruSeq DNA Sample Preparation Kit Instructions (Illumina Part # FC-121-2001, San Diego,  CA).",GPL11154,"Fabian,,Grubert",fabian.grubert@stanford.edu,Stanford University,300 Pasteur Drive,Stanford,94305,USA,Illumina HiSeq 2000,ChIP,genomic,ChIP-Seq,"GSE134744, GSE134745",0,GSM3965538_H3K27ac_NCI-H1437-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3965nnn/GSM3965538/suppl/GSM3965538_H3K27ac_NCI-H1437-2.bw,H3K27ac_NCI-H1437-2,1232642858,BW,-q 15 -O 4 -m 20),-m 1 --fr --chunkmbs 500 -n 2 -l 50 --mapq 40 –best) after which duplicate reads were removed using Picard MarkDuplicates,-q 0.01). Peaks across all samples were combined and overlapping peaks were merged to form a single interval spanning all overlapping peaks. Peaks seen in <2 samples and peaks overlapping ENCODE blacklisted regions [https://sites.google.com/site/anshulkundaje/projects/blacklists]  were removed from further consideration,hg19,https://www.ncbi.nlm.nih.gov/biosample/SAMN12345812,https://www.ncbi.nlm.nih.gov/sra?term,adenocarcinoma; non-small cell lung cancer,Endoderm
