GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,Genome_build,Supplementary_files_format_and_content,tissue,chip antibody,chip antibody vendor,chip antibody cat.#,chip antibody lot/batch#,BioSample,SRA
GSE130408,HOXB13_NKI_23_T,GSM4569934,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_23_HOXB13_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569934_HOXB13_NKI_23_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569934/suppl/GSM4569934_HOXB13_NKI_23_T.bw,HOXB13_NKI_23_T,154582872,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032404,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_27_T,GSM4569935,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_27_HOXB13_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569935_HOXB13_NKI_27_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569935/suppl/GSM4569935_HOXB13_NKI_27_T.bw,HOXB13_NKI_27_T,175760614,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032403,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_NKI_29_T,GSM4569936,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,Patient localized prostate tissue,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",NKI_29_HOXB13_Tumor,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569936_HOXB13_NKI_29_T.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569936/suppl/GSM4569936_HOXB13_NKI_29_T.bw,HOXB13_NKI_29_T,198264286,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,Patient localized prostate tissue,HOXB13,Santa Cruz Biotechnology,sc-66923,A1909,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032402,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_70,GSM4569937,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_70,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569937_HOXB13_UW_PDX_70.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569937/suppl/GSM4569937_HOXB13_UW_PDX_70.bw,HOXB13_UW_PDX_70,148907451,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032401,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_35,GSM4569938,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_35,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569938_HOXB13_UW_PDX_35.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569938/suppl/GSM4569938_HOXB13_UW_PDX_35.bw,HOXB13_UW_PDX_35,153108028,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032400,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_77,GSM4569939,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_77,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569939_HOXB13_UW_PDX_77.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569939/suppl/GSM4569939_HOXB13_UW_PDX_77.bw,HOXB13_UW_PDX_77,154079752,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032399,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_58,GSM4569940,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_58,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569940_HOXB13_UW_PDX_58.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569940/suppl/GSM4569940_HOXB13_UW_PDX_58.bw,HOXB13_UW_PDX_58,155725270,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032443,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_78,GSM4569941,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_78,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569941_HOXB13_UW_PDX_78.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569941/suppl/GSM4569941_HOXB13_UW_PDX_78.bw,HOXB13_UW_PDX_78,150831677,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032442,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_81,GSM4569942,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_81,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569942_HOXB13_UW_PDX_81.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569942/suppl/GSM4569942_HOXB13_UW_PDX_81.bw,HOXB13_UW_PDX_81,141465747,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032441,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_86-2,GSM4569943,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_86_2,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569943_HOXB13_UW_PDX_86-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569943/suppl/GSM4569943_HOXB13_UW_PDX_86-2.bw,HOXB13_UW_PDX_86-2,142475830,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032440,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_92,GSM4569944,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_92,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569944_HOXB13_UW_PDX_92.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569944/suppl/GSM4569944_HOXB13_UW_PDX_92.bw,HOXB13_UW_PDX_92,155433384,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032439,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_136,GSM4569945,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_136,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569945_HOXB13_UW_PDX_136.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569945/suppl/GSM4569945_HOXB13_UW_PDX_136.bw,HOXB13_UW_PDX_136,152275550,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032438,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_141,GSM4569946,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_141,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569946_HOXB13_UW_PDX_141.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569946/suppl/GSM4569946_HOXB13_UW_PDX_141.bw,HOXB13_UW_PDX_141,144653070,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032437,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_167,GSM4569947,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_167,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569947_HOXB13_UW_PDX_167.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569947/suppl/GSM4569947_HOXB13_UW_PDX_167.bw,HOXB13_UW_PDX_167,146903656,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032436,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_170-2,GSM4569948,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_170_2,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569948_HOXB13_UW_PDX_170-2.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569948/suppl/GSM4569948_HOXB13_UW_PDX_170-2.bw,HOXB13_UW_PDX_170-2,154610970,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032435,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_170-3,GSM4569949,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_170_3,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569949_HOXB13_UW_PDX_170-3.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569949/suppl/GSM4569949_HOXB13_UW_PDX_170-3.bw,HOXB13_UW_PDX_170-3,158081453,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032434,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_189-3,GSM4569950,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_189_3,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569950_HOXB13_UW_PDX_189-3.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569950/suppl/GSM4569950_HOXB13_UW_PDX_189-3.bw,HOXB13_UW_PDX_189-3,153794741,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032433,https://www.ncbi.nlm.nih.gov/sra?term
GSE130408,HOXB13_UW_PDX_189-4,GSM4569951,Public on Jun 16 2020,May 27 2020,Jun 16 2020,SRA,1,CRPC PDX,Homo sapiens,9606,genomic DNA,"One (histone ChIP) or three (transcription factor ChIP) 2 mm2 frozen cores were pulverized using the Covaris CryoPrep system. Tissue was fixed using 1% formaldehyde and chromatin sheared to 300-500 bp in size using the Covaris E220 ultrasonicator. Resulting chromatin was incubated overnight with indicated antibodies. Purified immunoprecipitates were isolated and quantified by Qubit fluorometer., DNA sequencing libraries were prepared using the ThruPLEX-FD Prep kit (Rubicon Genomics). Libraries were sequenced using 75-bp reads on the Illumina platform at the Dana-Farber Cancer Institute.",HOX_PDX_189_4,"Illumina Casava1.7 software used for basecalling., Reads were aligned to hg19 using BWA., For peak calling MACS2 was used.",GPL18573,"Matthew,,Freedman",freedman@broadinstitute.org,Dana Faber Cancer Institute,450 Brookline Avenue,Boston,Massachusetts,02115,USA,Illumina NextSeq 500,ChIP,genomic,ChIP-Seq,GSE130408,0,GSM4569951_HOXB13_UW_PDX_189-4.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4569nnn/GSM4569951/suppl/GSM4569951_HOXB13_UW_PDX_189-4.bw,HOXB13_UW_PDX_189-4,159619015,BW,hg19,bw files were generated using MACS2 using the chilin pipeline,CRPC pdx,HOXB13,Santa Cruz Biotechnology,sc-66923,E3116,https://www.ncbi.nlm.nih.gov/biosample/SAMN15032432,https://www.ncbi.nlm.nih.gov/sra?term
