GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_biomaterial_provider_ch1,Sample_treatment_protocol_ch1,Sample_growth_protocol_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,cell line,cell type,chip antibody,NEBNext ChIP-Seq Library Prep Master Mix Set for Illumina (prod. no,Genome_build,Supplementary_files_format_and_content,BioSample,SRA
GSE134655,SY242CS_E2_si_Foxa1_Rep1 ChIP-Seq,GSM3962459,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,E2 1h Induction,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962459_SY242CS_E2_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962459/suppl/GSM3962459_SY242CS_E2_Rep1.PeakNorm.bw,SY242CS_E2_si_Foxa1_Rep1 ChIP-Seq,427537277,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337243,https://www.ncbi.nlm.nih.gov/sra?term
GSE134655,SY242CS_E2_si_Foxa1_Rep2 ChIP-Seq,GSM3962460,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,E2 1h Induction,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962460_SY242CS_E2_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962460/suppl/GSM3962460_SY242CS_E2_Rep2.PeakNorm.bw,SY242CS_E2_si_Foxa1_Rep2 ChIP-Seq,432801347,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337242,https://www.ncbi.nlm.nih.gov/sra?term
GSE134655,SY242CS_FM_si_Foxa1_Rep1 ChIP-Seq,GSM3962461,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962461_SY242CS_FM_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962461/suppl/GSM3962461_SY242CS_FM_Rep1.PeakNorm.bw,SY242CS_FM_si_Foxa1_Rep1 ChIP-Seq,601625376,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337241,https://www.ncbi.nlm.nih.gov/sra?term
GSE134655,SY242CS_FM_si_Foxa1_Rep2 ChIP-Seq,GSM3962462,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962462_SY242CS_FM_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962462/suppl/GSM3962462_SY242CS_FM_Rep2.PeakNorm.bw,SY242CS_FM_si_Foxa1_Rep2 ChIP-Seq,632484664,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337240,https://www.ncbi.nlm.nih.gov/sra?term
GSE134655,WTNS_DMSO_si_Foxa1_Rep1 ChIP-Seq,GSM3962463,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,DMSO control,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962463_WTNS_DMSO_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962463/suppl/GSM3962463_WTNS_DMSO_Rep1.PeakNorm.bw,WTNS_DMSO_si_Foxa1_Rep1 ChIP-Seq,588349469,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337239,https://www.ncbi.nlm.nih.gov/sra?term
GSE134655,WTNS_DMSO_si_Foxa1_Rep2 ChIP-Seq,GSM3962464,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,DMSO control,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962464_WTNS_DMSO_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962464/suppl/GSM3962464_WTNS_DMSO_Rep2.PeakNorm.bw,WTNS_DMSO_si_Foxa1_Rep2 ChIP-Seq,662747653,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337238,https://www.ncbi.nlm.nih.gov/sra?term
GSE134655,WTNS_E2_si_Foxa1_Rep1 ChIP-Seq,GSM3962465,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,E2 1h Induction,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962465_WTNS_E2_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962465/suppl/GSM3962465_WTNS_E2_Rep1.PeakNorm.bw,WTNS_E2_si_Foxa1_Rep1 ChIP-Seq,761677947,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337237,https://www.ncbi.nlm.nih.gov/sra?term
GSE134655,WTNS_E2_si_Foxa1_Rep2 ChIP-Seq,GSM3962466,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,E2 1h Induction,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962466_WTNS_E2_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962466/suppl/GSM3962466_WTNS_E2_Rep2.PeakNorm.bw,WTNS_E2_si_Foxa1_Rep2 ChIP-Seq,676378766,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337236,https://www.ncbi.nlm.nih.gov/sra?term
GSE134655,WTNS_FM_si_Foxa1_Rep1 ChIP-Seq,GSM3962467,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962467_WTNS_FM_Rep1.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962467/suppl/GSM3962467_WTNS_FM_Rep1.PeakNorm.bw,WTNS_FM_si_Foxa1_Rep1 ChIP-Seq,713923063,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337235,https://www.ncbi.nlm.nih.gov/sra?term
GSE134655,WTNS_FM_si_Foxa1_Rep2 ChIP-Seq,GSM3962468,Public on Nov 19 2020,Jul 22 2019,Nov 20 2020,SRA,1,Full media,Homo sapiens,9606,ATCC,DMSO and E2 conditions were subjected to DMSO or E2 treatment for 1h,Cells were seeded in full media; the following day media was changed to either estrogen depleted media (for DMSO and E2 groups) or same DMEM/F12 50/50 full media (for FM); cells were incubated for 72h; the day of cell harvesting media was refreshed,genomic DNA,"Cells were crosslinked in adherent conditions, crosslinked cells were lysed to obtain nuclear extracts, lysates were clarified from sonicated nuclei and protein-DNA complexes were isolated with antibody.","ChIP-seq reads were filtered for quality and 3' trimmed for adapter sequences using trimgalore, Reads were aligned to mouse assembly hg38 using bowtie2 (v2.2.2) with default parameters., Read count tables were created using featureCounts v1.6.0., To create density files, the signal was normalised using the scalefactors from DESeq2 converted to BigWig using BEDTools.",GPL16791,"Richard,,Koche",kocher@mskcc.org,Memorial Sloan Kettering Cancer Center,417 E. 68th St.,New York,New York,10065,USA,Illumina HiSeq 2500,ChIP,genomic,ChIP-Seq,"GSE134655, GSE134657",0,GSM3962468_WTNS_FM_Rep2.PeakNorm.bw,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3962nnn/GSM3962468/suppl/GSM3962468_WTNS_FM_Rep2.PeakNorm.bw,WTNS_FM_si_Foxa1_Rep2 ChIP-Seq,645551615,BW,MCF7,breast cancer,"FOXA1 (ab23738, lot:GR3241520-1)",E6240L),hg38,BigWig files containing read densities normalized using DESeq2,https://www.ncbi.nlm.nih.gov/biosample/SAMN12337234,https://www.ncbi.nlm.nih.gov/sra?term
