GSE,Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,Sample_taxid_ch1,Sample_characteristics_ch1,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_email,Sample_contact_laboratory,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_zip/postal_code,Sample_contact_country,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_series_id,Sample_data_row_count,file,file_url,sample_name,file_size,type,BioSample,SRA,Genome_build,Supplementary_files_format_and_content
GSE110633,TALL_JS_21 (polyA+ RNA),GSM3004565,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004565_sample_21_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004565/suppl/GSM3004565_sample_21_ReadsPerGene.out.tab.gz,TALL_JS_21 (polyA+ RNA),382953,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537175,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_22 (polyA+ RNA),GSM3004566,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: IMM,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004566_sample_22_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004566/suppl/GSM3004566_sample_22_ReadsPerGene.out.tab.gz,TALL_JS_22 (polyA+ RNA),382452,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537174,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_23 (polyA+ RNA),GSM3004567,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: HOXA,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004567_sample_23_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004567/suppl/GSM3004567_sample_23_ReadsPerGene.out.tab.gz,TALL_JS_23 (polyA+ RNA),380399,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537173,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_24 (polyA+ RNA),GSM3004568,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004568_sample_24_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004568/suppl/GSM3004568_sample_24_ReadsPerGene.out.tab.gz,TALL_JS_24 (polyA+ RNA),384803,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537172,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_25 (polyA+ RNA),GSM3004569,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004569_sample_25_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004569/suppl/GSM3004569_sample_25_ReadsPerGene.out.tab.gz,TALL_JS_25 (polyA+ RNA),380439,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537171,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_26 (polyA+ RNA),GSM3004570,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004570_sample_26_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004570/suppl/GSM3004570_sample_26_ReadsPerGene.out.tab.gz,TALL_JS_26 (polyA+ RNA),375811,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537170,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_27 (polyA+ RNA),GSM3004571,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: IMM,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004571_sample_27_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004571/suppl/GSM3004571_sample_27_ReadsPerGene.out.tab.gz,TALL_JS_27 (polyA+ RNA),374889,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537169,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_28 (polyA+ RNA),GSM3004572,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004572_sample_28_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004572/suppl/GSM3004572_sample_28_ReadsPerGene.out.tab.gz,TALL_JS_28 (polyA+ RNA),380184,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537168,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_29 (polyA+ RNA),GSM3004573,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: IMM,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004573_sample_29_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004573/suppl/GSM3004573_sample_29_ReadsPerGene.out.tab.gz,TALL_JS_29 (polyA+ RNA),380032,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537167,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_30 (polyA+ RNA),GSM3004574,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: IMM,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004574_sample_30_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004574/suppl/GSM3004574_sample_30_ReadsPerGene.out.tab.gz,TALL_JS_30 (polyA+ RNA),371774,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537166,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_31 (polyA+ RNA),GSM3004575,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004575_sample_31_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004575/suppl/GSM3004575_sample_31_ReadsPerGene.out.tab.gz,TALL_JS_31 (polyA+ RNA),378467,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537165,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_32 (polyA+ RNA),GSM3004576,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004576_sample_32_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004576/suppl/GSM3004576_sample_32_ReadsPerGene.out.tab.gz,TALL_JS_32 (polyA+ RNA),382160,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537164,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_34 (polyA+ RNA),GSM3004577,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004577_sample_33_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004577/suppl/GSM3004577_sample_33_ReadsPerGene.out.tab.gz,TALL_JS_34 (polyA+ RNA),376850,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537163,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_35 (polyA+ RNA),GSM3004578,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: HOXA,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004578_sample_34_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004578/suppl/GSM3004578_sample_34_ReadsPerGene.out.tab.gz,TALL_JS_35 (polyA+ RNA),381557,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537162,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_37 (polyA+ RNA),GSM3004579,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004579_sample_35_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004579/suppl/GSM3004579_sample_35_ReadsPerGene.out.tab.gz,TALL_JS_37 (polyA+ RNA),381416,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537161,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_39 (polyA+ RNA),GSM3004580,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004580_sample_36_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004580/suppl/GSM3004580_sample_36_ReadsPerGene.out.tab.gz,TALL_JS_39 (polyA+ RNA),379919,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537160,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_40 (polyA+ RNA),GSM3004581,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: HOXA,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004581_sample_37_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004581/suppl/GSM3004581_sample_37_ReadsPerGene.out.tab.gz,TALL_JS_40 (polyA+ RNA),381172,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537159,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_42 (polyA+ RNA),GSM3004582,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004582_sample_38_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004582/suppl/GSM3004582_sample_38_ReadsPerGene.out.tab.gz,TALL_JS_42 (polyA+ RNA),383076,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537158,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_43 (polyA+ RNA),GSM3004583,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004583_sample_39_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004583/suppl/GSM3004583_sample_39_ReadsPerGene.out.tab.gz,TALL_JS_43 (polyA+ RNA),370059,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537157,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_44 (polyA+ RNA),GSM3004584,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TAL,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004584_sample_40_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004584/suppl/GSM3004584_sample_40_ReadsPerGene.out.tab.gz,TALL_JS_44 (polyA+ RNA),380864,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537156,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
GSE110633,TALL_JS_45 (polyA+ RNA),GSM3004585,Public on Sep 11 2018,Feb 14 2018,Sep 11 2018,SRA,1,bone marrow,Homo sapiens,9606,subgroup: TLX,polyA RNA,"RNA was extracted using the miRNAeasy mini kit (Qiagen). Truseq stranded mRNA  sample preparation kit (Illumina) was used for the preparation of sequencing libraries., RNA libraries were prepared for sequencing using standard Illumina protocols","fastq files were aligned to GRCh38 primary annotation with STARv2.4.2a using a 2-pass strategy. In the first pass gencode.v25 was used as guide, in the second pass all sjdb files from the first pass were used as guide, Genes were quantified by STARv2.4.2a on Gencode.v25",GPL18573,"Karen,,Verboom",karen.verboom@ugent.be,Center for Medical Genetics Ghent,Pediatrics and Genetics,Ghent University,De Pintelaan 185,Ghent,9000,Belgium,Illumina NextSeq 500,cDNA,transcriptomic,RNA-Seq,"GSE110633, GSE110637",0,GSM3004585_sample_41_ReadsPerGene.out.tab.gz,ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3004nnn/GSM3004585/suppl/GSM3004585_sample_41_ReadsPerGene.out.tab.gz,TALL_JS_45 (polyA+ RNA),390443,TAB,https://www.ncbi.nlm.nih.gov/biosample/SAMN08537155,https://www.ncbi.nlm.nih.gov/sra?term,GRCh38,reads per gene as generated by STAR2.4.2a
